code,language,quality_label,severity_score,repo_stars
"var CrudController = function(entity, vm, options) {
    return function() {
        var self = this;

        //only call initial refresh after element has been added to dom to prevent infinite loop
        this.mount = function(el) {
            return m(""div"", {
                id: entity, 
                config: function(el, isInit, context) {
                    if (!isInit) {
                        self.refresh();
                    }
                }
            }, el);
        }



        this.refresh = function() {
            if (this.beforeRefresh) { this.beforeRefresh(); }
            var params = options && options.postParams ? options.postParams : {}
            return xhr.post(""!"" + entity + ""-list-json"", params).then(xhr.listToProp(vm.list, entity))
        }
        
        this.add = function() {
            if (vm.validate()) {
                return xhr.post(""!"" + entity + ""-add-json"", vm.row)
                    .then(function(json) {
                        vm.clear();
                        self.refresh();
                        return json; //return for next in chain
                    });
            }
        };
        this.update = function(row) {
            return xhr.post(""!"" + entity +""-update-json"", row).then(self.refresh);
        }
        this.del = function(row) {
            return xhr.post(""!"" + entity +""-del-json"", row).then(self.refresh);
        };

        //this.refresh();
    };
}",javascript,2,0.52,4
"function birl() {
  ipod.play();
  ipod.on('playing', function () {
    return ipod.stop();
  });
}",javascript,2,0.85,4
"function render() {
    if (!ctrl.data) { return; }

    data = ctrl.data;
    panel = ctrl.panel;

    if (setElementHeight()) {
      addSunburst();
    }
  }",javascript,3,0.99,4
"function setElementHeight() {
    try {
      var height = ctrl.height || panel.height || ctrl.row.height;
      if (_.isString(height)) {
        height = parseInt(height.replace('px', ''), 10);
      }

      height -= 5; // padding
      height -= panel.title ? 24 : 9; // subtract panel title bar

      elem.css('height', height + 'px');

      return true;
    } catch(e) { // IE throws errors sometimes
      return false;
    }
  }",javascript,2,0.94,4
"function prepareTooltip(d, position) {
      var tableRows = { ancectors: [], node: [], children: [] };
      var linkParams = [];
      var tooltipHref = panel.linkTemplate;
      var totalValue = d.value;

      // d's ancectors
      var ancectors = getAncestors(d);
      var i = 0;
      if (ancectors.length > 0) {
        if (ancectors[topDepth]) {
          totalValue = ancectors[topDepth].value;
        }

        _.each(ancectors, function(node) {
          tableRows.ancectors.push(
            tooltipLine(node, (topDepth <= node.depth) ? totalValue : null)
          );

          if (panel.linkTemplate) {
            tooltipHref = tooltipHref.replace('\$' + String(i++), node.key);
          }
        });
      }

      // d itself
      tableRows.node.push(tooltipLine(d, totalValue));
      if (panel.linkTemplate) {
        tooltipHref = tooltipHref.replace('\$' + String(i), d.key);
      }

      // d's Children
      if (d.children && d.children.length > 0) {
        _.each(d.children, function(node, i) {
          tableRows.children.push(tooltipLine(node, totalValue));
        });
      }

      var rtn = {
        tableRows:   tableRows,
        tooltipHref: tooltipHref,
        position:    { x: position[0], y: position[1] }
      };
      return rtn;
    }",javascript,3,0.9,4
"function doRouter(r) {
	for (var k in r) {
		var data = Mock.mock(r[k]);
		(function (d) {
			app.get(k, function (req, res) {
				res.send(d);
			});
		})(data);
	}
}",javascript,3,0.84,4
"function addThisPrefix(exp, data) {	// 全局的表达式前加this
			return exp.replace(/\b(?:(\w+)([\w.\[\]]*))\b(?!['""])/g, function(x, prefix, other) {
				return (data[prefix] !== undefined ? 'this.' : '') + prefix + other;
			});
		}",javascript,2,0.71,4
"var bon = function() {
		
		// 自定义标签(<if></if>, <each></each>)
		var customTagsReg     	= /(?:<if\s+.*?>(?=[^<>]*<\/?\w)|<\/if>)|<\/?each[^>]*>/g;
		
		// 获取if标签属性
		var ifAttributeReg		= /<if\s+(.*)>/g;
		
		// 获取each标签属性
		var eachAttributeReg	= /<each\s+([\w.]+)\=['""]?(\w+)['""]?(?:\s+([\w.]+)\=['""]?(\w+)['""]?)*\s*>/g;
		
		var cache = {};
		var fieldFn = {};
		
		var isIE8 = typeof window !== 'undefined' && /msie 8\.0/i.test(window.navigator.userAgent.toLowerCase());
		
		var symbol = '3F2D04E0-4F8U-11D3-9A0C-0A05E82C33W1';
		
		function addThisPrefix(exp, data) {	// 全局的表达式前加this
			return exp.replace(/\b(?:(\w+)([\w.\[\]]*))\b(?!['""])/g, function(x, prefix, other) {
				return (data[prefix] !== undefined ? 'this.' : '') + prefix + other;
			});
		}

		return {
			render: function(rawHtml, data) {
				cache[rawHtml] || this.complier(rawHtml, data);
				return cache[rawHtml].call(data);
			},
			complier: function(rawHtml, data) {
				
				var html = rawHtml.replace(/\s*\n\s*/g, '');//.replace(/'/g, '\\\'');
				
				//html.split(customTagsReg) 在ie8下会把匹配出来的空字符串给吞掉，故采用此方法兼容
				var htmlTags 	= isIE8 ? html.replace(customTagsReg, symbol).split(symbol) : html.split(customTagsReg);	// html标签 
				var customTags 	= html.match(customTagsReg);	// 自定义标签（<each><if>）
				
				var len = Math.max(htmlTags ? htmlTags.length : 0, customTags ? customTags.length : 0);
			
				var statement = '';
				for(var i = 0; i < len; i ++) {
					if(htmlTags && htmlTags[i]) {
						var hTag = htmlTags[i];
						
						// 如果大括号的左右标记前带有反斜线, 则忽略此标记
						// js不支持逆向环视,故改用这种方式
						hTag = hTag.replace(/([^\\]|^){(.*?[^\\])(?:\:(\w+[^\\]))?}/g, function(x, other, expression, fn) {	// 取冒号前面的表达式（如果有冒号）

							expression = addThisPrefix(expression, data);
							return [other, ""' + "", (fieldFn[fn] || """"), ""("", expression, "") + '""].join('');
						});
						statement += ""compilerTpl += ('"" + hTag + ""'); \n"";
					}
					if(customTags && customTags[i]) {
						var cTag = customTags[i];
						cTag = cTag.replace(eachAttributeReg, function(x, arr, item, count, index) {
						
							arr = addThisPrefix(arr, data);
						
							var id 			= 'v_' + Math.random().toString(36).slice(2, 8);
							var arrVar 		= id + '_arr';
							var itemVar		= id + '_' + item + '_it';
							var indexVar	= index || (id + '_i');
							return 	'var ' + arrVar + ' = ' + arr + '; \n' + 
									(count === undefined ? '' : '	var ' + count + ' = ' + arrVar + '.length;\n') + 
									'for(var ' + indexVar + ' = 0; ' + indexVar + ' < ' + arrVar + '.length; ' + indexVar + ' ++) {\n' +
									'	var ' + item + ' = ' + arrVar + '[' + indexVar + '];\n';
						});
						
						cTag = cTag.replace(ifAttributeReg, function(x, ifExpression) {
							ifExpression = addThisPrefix(ifExpression, data);
							return 'if(' + ifExpression + ') {\n';
						}).replace(/<\/if>/g, '}\n').replace(/<\/each>/g, '}\n');
						
						statement += cTag;
					}
				}
				
				var statementHeader = 'var compilerTpl = """";\n';
				var statementFooter = 'return compilerTpl;\n';
				
				cache[rawHtml] = new Function(statementHeader + statement + statementFooter);
				statement = statementHeader = statementFooter = customTags = htmlTags = null;
			},
			addFun: function(fns) {
				for(var fnName in fns) {
					fieldFn[fnName] = fns[fnName];
				}
			}
		};
	}",javascript,2,0.56,4
"function standardizedError (type, options) {
  const error = new Error(`type: ${type}, message: ${ERROR_TYPES_HANDLERS[type](options)}`)
  error.type = type
  error.options = options
  return error
}",javascript,3,0.53,4
"function standardizedHttpError (error) {
  const resp = error.response || {}
  const { status, text } = resp
  throw standardizedError('http', { status, message: text || 'server internal error' })
}",javascript,3,0.51,4
"function handleApplicationErrors (checker) {
  return (res$) => res$.map((res) => {
    const options = checker(res)
    if (options) throw standardizedError('application', options)
    else return res
  })
}",javascript,3,0.53,4
"function main (componentName) {
  if (!componentName) throw new Error('component root must be specified')
  const normalizedCompName = componentName.toLowerCase()
  let component = rootMap[normalizedCompName]
  if (!component) {
    console.error(`No component match for ${componentName}, defaulting to Root`)
    component = rootMap.Root
  } else {
    console.info(`Component ${componentName} loading...`)
  }
  Cycle.run(component, {
    DOM: makeDOMDriver('#app'),
    HTTP: makeHTTPDriver()
  })
}",javascript,3,0.79,4
"function makeToggleButton (selector, ifTrue, ifFalse) {
  return (isOpen) => div(selector, { attrs: { class: 'button' } },
    isOpen ? makeInnerButton(ifTrue) : makeInnerButton(ifFalse)
  )
}",javascript,2,0.71,4
"function randomAmount(number) {
  if (typeof number === ""number"" && (number > 0)) {
    const list = [];

    for (let i = 0; i <= number; i++) {
      list.push(singleRandom())
    };

    return list;
  } else {
    return `Error parsing ${number}!`;
  }
}",javascript,2,0.62,4
"function startsWith(l) {
  if ((l.length >= 1) && (typeof l === ""string"")) {
    l = l.toLowerCase().trim();

    const results = [];
    // @todo: use forEach or for...in
    for (let i = 0; i <= babyNames.length; i++) {
      if (babyNames[i].startsWith(l)) {
        results.push(babyNames[i]);
      };
    };

  } else {
    return `Error parsing ${l}!`;
  }
}",javascript,2,0.56,4
"function sanitize(filename) {
    // clean filename
    // sanitize(' \t _124/=)(/&%$..jpg') -> '-_124_.jpg'
    return encodeURIComponent(
        filename
            .toLowerCase()
            .replace(/\s+/g, '-')
            // https://stackoverflow.com/a/11653019
            .replace(/\u00fc/g, 'ue')
            .replace(/\u00e4/g, 'ae')
            .replace(/\u00f6/g, 'oe')
            .replace(/\u00df/g, 'ss')
            .replace(/\.+/g, '.')
            .replace(/[^0-9A-Z\._-]+/gi, '_')
    );
}",javascript,2,0.64,4
